,CNTYVTD,CD,sldl309,sldl358,sldu172
7617,4391555,33,90,90,10
7618,4391559,6,95,95,10
7619,4391564,33,93,93,9
7620,4391576,33,95,95,10
7621,4391577,33,95,95,10
7622,4391578,33,95,95,10
7623,4391586,33,93,93,10
7624,4391589,33,93,93,10
7625,4391594,12,90,90,10
7626,4391597,33,90,90,10
7627,4391603,24,92,92,9
7628,4391605,6,95,95,10
7629,4391607,6,95,95,10
7630,4391608,12,97,97,10
7631,4391610,33,95,95,10
7632,4391611,33,90,90,10
7633,4391617,6,90,90,10
7634,4391619,33,90,90,10
7635,4391621,6,95,95,10
7636,4391622,33,93,93,9
7637,4391623,12,93,93,9
7638,4391625,12,90,90,9
7639,4391627,6,96,96,10
7640,4391628,33,95,95,10
7641,4391631,33,93,93,10
7642,4391633,12,90,90,10
7643,4391639,6,96,96,10
7644,4391641,12,96,96,10
7645,4391642,6,96,96,10
7646,4391651,6,95,95,10
7647,4391652,33,95,95,10
7648,4391672,6,90,90,10
7649,4391674,12,90,99,12
7650,4391676,12,99,99,12
7651,4391677,12,95,95,10
7652,4391678,12,90,90,10
7653,4391679,33,95,95,10
7654,4391684,12,90,99,12
7655,4391701,24,93,93,9
7656,4391704,25,96,96,10
7657,4392002,6,101,101,9
7658,4392003,6,94,94,10
7659,4392007,6,94,94,10
7660,4392026,6,94,94,10
7661,4392027,33,101,101,9
7662,4392028,6,94,94,10
7663,4392029,6,96,96,10
7664,4392030,6,94,94,10
7665,4392031,6,101,101,22
7666,4392033,6,96,96,10
7667,4392052,6,94,94,9
7668,4392055,6,93,93,10
7669,4392058,6,94,94,10
7670,4392100,6,93,93,9
7671,4392112,6,94,94,10
7672,4392134,33,101,101,9
7673,4392143,33,94,94,9
7674,4392145,33,101,101,9
7675,4392147,6,94,94,9
7676,4392148,33,93,93,9
7677,4392158,6,92,92,9
7678,4392161,6,94,94,9
7679,4392168,6,94,94,9
7680,4392169,33,101,101,9
7681,4392171,6,94,94,10
7682,4392173,6,94,94,10
7683,4392174,6,94,94,10
7684,4392180,33,101,101,9
7685,4392181,6,94,94,10
7686,4392190,6,93,93,9
7687,4392205,6,94,94,10
7688,4392210,33,101,101,9
7689,4392217,6,94,94,10
7690,4392219,6,94,94,10
7691,4392220,6,94,94,10
7692,4392221,6,96,96,10
7693,4392223,6,94,94,10
7694,4392224,6,93,93,9
7695,4392225,33,101,101,9
7696,4392226,6,94,94,9
7697,4392228,6,93,93,10
7698,4392229,6,94,94,10
7699,4392235,33,101,101,9
7700,4392246,6,93,93,10
7701,4392258,6,96,96,10
7702,4392262,6,96,96,10
7703,4392263,33,101,101,9
7704,4392266,6,94,94,10
7705,4392267,6,94,94,22
7706,4392268,6,94,94,22
7707,4392269,6,101,101,9
7708,4392274,6,93,93,9
7709,4392275,6,101,101,22
7710,4392280,6,94,94,10
7711,4392281,6,93,93,10
7712,4392299,6,101,101,22
7713,4392302,6,101,101,22
7714,4392303,6,94,94,10
7715,4392304,6,94,94,10
7716,4392305,6,96,96,10
7717,4392306,6,94,94,10
7718,4392307,6,94,94,10
7719,4392308,6,96,96,10
7720,4392309,33,93,93,9
7721,4392310,6,94,94,10
7722,4392313,6,94,94,10
7723,4392314,6,94,94,10
7724,4392315,6,92,92,9
7725,4392316,6,92,92,9
7726,4392317,6,93,93,10
7727,4392318,6,94,94,10
7728,4392319,6,94,94,10
7729,4392320,6,101,101,22
7730,4392341,6,101,101,22
7731,4392349,6,101,101,22
7732,4392353,6,101,101,22
7733,4392354,6,101,101,22
7734,4392355,6,96,96,10
7735,4392356,6,94,94,10
7736,4392357,6,96,96,10
7737,4392358,6,94,94,10
7738,4392360,6,96,96,10
7739,4392379,6,101,101,22
7740,4392381,6,101,101,9
7741,4392383,6,101,101,22
7742,4392393,33,94,94,9
7743,4392401,6,94,94,9
7744,4392402,6,93,93,9
7745,4392403,33,94,94,9
7746,4392405,6,101,101,10
7747,4392411,33,101,101,9
7748,4392413,33,101,101,9
7749,4392419,6,94,94,10
7750,4392425,6,96,96,10
7751,4392426,6,96,96,10
7752,4392428,33,101,101,9
7753,4392435,6,96,96,10
7754,4392438,6,101,101,22
7755,4392442,33,92,92,9
7756,4392448,6,101,101,22
7757,4392449,6,101,101,22
7758,4392450,6,101,101,22
7759,4392451,6,94,94,10
7760,4392453,6,101,101,22
7761,4392461,33,101,101,9
7762,4392462,6,101,101,10
7763,4392464,6,94,94,10
7764,4392466,6,101,101,22
7765,4392467,6,93,93,9
7766,4392468,6,94,94,10
7767,4392474,6,96,96,10
7768,4392484,6,101,101,9
7769,4392488,6,101,101,22
7770,4392505,6,94,94,10
7771,4392506,6,96,96,10
7772,4392513,6,94,94,9
7773,4392519,6,94,94,10
7774,4392520,6,94,94,10
7775,4392521,6,94,94,10
7776,4392522,6,94,94,10
7777,4392523,6,101,101,22
7778,4392524,6,96,96,10
7779,4392525,6,96,96,10
7780,4392535,6,94,94,10
7781,4392536,6,93,93,9
7782,4392537,6,93,93,9
7783,4392541,6,101,101,22
7784,4392546,33,101,101,9
7785,4392548,6,96,96,10
7786,4392553,6,94,94,22
7787,4392556,6,94,94,10
7788,4392557,6,96,96,10
7789,4392561,6,93,93,9
7790,4392569,33,101,101,9
7791,4392571,6,92,92,9
7792,4392581,6,94,94,10
7793,4392600,6,95,95,10
7794,4392601,6,95,95,10
7795,4392606,6,95,95,10
7796,4392609,33,94,94,10
7797,4392612,6,101,101,10
7798,4392613,6,101,101,22
7799,4392614,6,96,96,22
7800,4392616,6,93,93,9
7801,4392618,6,101,101,10
7802,4392635,6,101,101,22
7803,4392636,6,96,96,10
7804,4392643,6,96,96,10
7805,4392644,6,101,101,22
7806,4392645,6,96,96,10
7807,4392655,6,93,93,9
7808,4392656,6,93,93,9
7809,4392657,6,93,93,9
7810,4392658,33,94,94,9
7811,4392659,6,101,101,9
7812,4392660,6,93,93,9
7813,4392670,33,94,94,10
7814,4392673,33,101,101,9
7815,4392675,6,101,101,9
7816,4392680,33,93,93,9
7817,4392681,6,101,101,9
7818,4392697,6,96,96,10
7819,4392699,6,101,101,22
7820,4393032,24,92,92,9
7821,4393035,24,98,98,12
7822,4393036,24,92,92,9
7823,4393037,24,92,92,9
7824,4393038,24,98,98,12
7825,4393039,24,98,98,9
7826,4393040,26,98,98,9
7827,4393041,12,91,91,9
7828,4393043,12,93,93,12
7829,4393049,26,91,91,9
7830,4393054,26,98,98,9
7831,4393063,26,91,91,9
7832,4393072,26,98,98,9
7833,4393114,24,98,98,12
7834,4393131,12,91,91,9
7835,4393139,24,92,92,9
7836,4393140,12,91,91,9
7837,4393152,26,93,93,12
7838,4393156,24,92,92,9
7839,4393157,24,92,92,9
7840,4393160,24,92,92,9
7841,4393164,12,91,91,9
7842,4393166,24,92,92,9
7843,4393172,24,92,92,9
7844,4393176,24,92,92,9
7845,4393177,12,91,91,9
7846,4393183,24,92,92,10
7847,4393185,26,98,98,12
7848,4393187,26,91,91,9
7849,4393192,12,98,98,12
7850,4393193,24,98,98,10
7851,4393194,26,91,91,9
7852,4393196,24,92,92,9
7853,4393200,24,92,92,9
7854,4393209,26,91,91,9
7855,4393212,24,92,92,10
7856,4393213,24,92,92,9
7857,4393214,12,91,91,9
7858,4393215,12,91,91,9
7859,4393216,24,92,92,9
7860,4393240,26,93,93,9
7861,4393247,24,92,92,9
7862,4393248,24,92,92,10
7863,4393249,24,92,92,10
7864,4393254,24,92,92,9
7865,4393260,24,92,92,9
7866,4393282,24,92,92,9
7867,4393283,24,92,92,10
7868,4393286,26,98,98,9
7869,4393287,26,91,91,9
7870,4393289,12,91,91,9
7871,4393321,24,98,98,12
7872,4393322,24,92,92,10
7873,4393323,24,98,98,10
7874,4393324,12,91,91,9
7875,4393325,12,91,91,9
7876,4393326,12,91,91,9
7877,4393327,24,92,92,9
7878,4393329,24,92,92,9
7879,4393330,24,98,98,10
7880,4393331,24,98,98,10
7881,4393332,26,91,91,9
7882,4393333,12,91,91,9
7883,4393334,24,92,92,10
7884,4393335,24,92,92,9
7885,4393336,24,92,92,9
7886,4393359,24,98,98,10
7887,4393361,24,98,98,12
7888,4393363A,12,93,93,12
7889,4393363B,12,93,93,12
7890,4393364,12,91,91,9
7891,4393365,26,98,98,9
7892,4393367,26,91,91,9
7893,4393368,24,92,92,9
7894,4393372,26,98,98,9
7895,4393384,24,98,98,12
7896,4393385,24,98,98,9
7897,4393386,26,98,98,9
7898,4393387,26,91,91,9
7899,4393389,24,92,92,9
7900,4393390,24,98,98,10
7901,4393391,24,92,92,9
7902,4393392,26,98,98,9
7903,4393396,24,98,98,12
7904,4393398,26,91,91,9
7905,4393406,12,91,91,9
7906,4393409,24,93,93,10
7907,4393417,26,98,98,12
7908,4393421,24,98,98,10
7909,4393422,26,98,98,9
7910,4393433,24,92,92,9
7911,4393443,24,92,92,10
7912,4393446,24,92,92,9
7913,4393447,26,91,91,10
7914,4393465,26,93,93,9
7915,4393469,24,98,98,9
7916,4393470,24,98,98,9
7917,4393471,26,98,98,9
7918,4393486,26,98,98,9
7919,4393500,24,98,98,9
7920,4393502,24,98,98,9
7921,4393507,12,91,91,9
7922,4393509,26,91,91,9
7923,4393510,24,98,98,10
7924,4393511,24,92,92,9
7925,4393516,24,92,92,10
7926,4393517,24,92,92,10
7927,4393526,24,98,98,10
7928,4393527,26,91,91,9
7929,4393529,24,98,98,9
7930,4393530,24,98,98,9
7931,4393538,24,98,98,10
7932,4393539,24,98,98,9
7933,4393542,24,98,98,12
7934,4393545,24,98,98,9
7935,4393552A,26,93,93,9
7936,4393552B,26,93,93,9
7937,4393554,26,98,98,9
7938,4393558,24,98,98,10
7939,4393560,24,93,93,9
7940,4393562,24,98,98,10
7941,4393566,24,92,92,12
7942,4393567,12,93,93,12
7943,4393570,12,91,91,9
7944,4393574,24,92,92,10
7945,4393575,24,91,91,9
7946,4393579,24,98,98,9
7947,4393580,26,98,98,10
7948,4393582,24,91,91,10
7949,4393583,24,91,91,9
7950,4393584,12,91,91,9
7951,4393585,24,92,92,9
7952,4393590,24,92,92,9
7953,4393624,24,98,98,10
7954,4393626,24,98,98,9
7955,4393637,12,93,93,9
7956,4393646,26,98,98,12
7957,4393647,26,93,93,9
7958,4393648,26,98,98,9
7959,4393653,24,92,92,9
7960,4393654,24,93,93,9
7961,4393661,24,91,91,9
7962,4393662,24,98,98,10
7963,4393663,24,92,92,10
7964,4393664,12,92,92,9
7965,4393665,24,91,91,9
7966,4393667,12,91,91,9
7967,4393668,24,98,98,9
7968,4393669,24,92,92,9
7969,4393671,26,93,93,9
7970,4393695,26,93,93,9
7971,4393696,26,98,98,9
7972,4393698,12,93,93,9
7973,4393700,12,93,93,12
7974,4394006,12,95,95,10
7975,4394016,12,99,99,12
7976,4394017,33,90,90,10
7977,4394018,12,99,99,12
7978,4394020,12,99,99,12
7979,4394042,12,91,91,9
7980,4394044A,12,99,99,12
7981,4394044B,12,99,99,12
7982,4394045,12,99,99,12
7983,4394046,12,99,99,12
7984,4394047,12,99,99,12
7985,4394048,33,90,90,10
7986,4394050,33,90,90,10
7987,4394051,12,90,90,10
7988,4394053,12,99,99,12
7989,4394057,12,90,90,10
7990,4394060,12,90,90,10
7991,4394065,12,99,99,12
7992,4394067,33,90,90,10
7993,4394068,33,90,90,10
7994,4394069,12,97,97,10
7995,4394070,12,97,97,10
7996,4394073,12,90,99,10
7997,4394077,12,97,97,10
7998,4394086,12,99,99,12
7999,4394087,33,90,90,10
8000,4394091,12,99,99,12
8001,4394092,33,90,90,10
8002,4394093,33,90,90,10
8003,4394096,12,97,97,10
8004,4394097,33,90,90,10
8005,4394101,33,93,93,10
8006,4394102,12,93,93,9
8007,4394107,33,90,90,10
8008,4394110,33,90,90,10
8009,4394113,12,99,99,12
8010,4394115,12,99,99,12
8011,4394116,12,99,99,12
8012,4394118,12,97,97,12
8013,4394121,12,99,99,12
8014,4394122,33,90,90,10
8015,4394123,33,90,90,10
8016,4394124,12,93,93,10
8017,4394125,12,99,99,12
8018,4394128,12,99,99,12
8019,4394129,12,97,97,12
8020,4394130,12,97,97,10
8021,4394135,12,97,97,12
8022,4394136,12,97,97,12
8023,4394137,12,99,99,12
8024,4394138,12,90,99,12
8025,4394141,12,91,91,9
8026,4394144,12,99,99,12
8027,4394155,33,90,90,10
8028,4394159,12,91,91,9
8029,4394162,33,93,93,9
8030,4394163,12,97,97,10
8031,4394178,12,99,99,12
8032,4394179,12,97,97,12
8033,4394182,12,97,97,10
8034,4394191,26,91,91,9
8035,4394195,33,90,90,10
8036,4394201,33,90,90,10
8037,4394202,12,99,99,12
8038,4394203,12,97,97,12
8039,4394204,12,99,99,12
8040,4394218,12,91,91,9
8041,4394222,12,99,99,12
8042,4394230,12,97,97,10
8043,4394231,33,90,90,10
8044,4394232,12,99,99,12
8045,4394233,33,90,90,10
8046,4394234,12,91,91,9
8047,4394239,12,93,93,9
8048,4394242,12,99,99,12
8049,4394243,12,99,99,12
8050,4394245,33,90,90,9
8051,4394250,12,93,93,9
8052,4394252,12,99,99,12
8053,4394253,12,95,95,10
8054,4394256,33,90,90,10
8055,4394259,12,99,99,12
8056,4394261,12,91,91,9
8057,4394272,12,99,99,12
8058,4394276,12,99,99,12
8059,4394284,12,99,99,12
8060,4394285,12,99,99,12
8061,4394288,33,90,90,10
8062,4394290,12,91,91,9
8063,4394312,33,90,90,10
8064,4394328,12,91,91,9
8065,4394338,12,99,99,12
8066,4394340,12,99,99,12
8067,4394342,12,97,97,12
8068,4394343,12,97,97,10
8069,4394344,12,99,99,12
8070,4394350,12,99,99,12
8071,4394362,12,93,93,9
8072,4394369,12,97,97,10
8073,4394370,33,95,95,10
8074,4394371,12,99,99,12
8075,4394373,12,99,99,12
8076,4394374,12,91,91,9
8077,4394375,12,99,99,12
8078,4394395,12,99,99,12
8079,4394397,12,99,99,10
8080,4394399,12,91,91,9
8081,4394400,12,99,99,12
8082,4394410,12,91,91,9
8083,4394429,12,99,99,12
8084,4394432,33,95,95,10
8085,4394452,12,93,93,9
8086,4394454,12,99,99,12
8087,4394456,12,97,97,12
8088,4394458,12,95,95,10
8089,4394475,12,97,97,10
8090,4394478,33,97,97,10
8091,4394480,12,97,97,10
8092,4394483,33,93,93,9
8093,4394485,33,93,93,9
8094,4394487,12,90,90,10
8095,4394492,12,95,95,10
8096,4394493,12,90,99,10
8097,4394494,12,95,95,10
8098,4394495,33,95,95,10
8099,4394496,12,99,99,10
8100,4394497,12,97,97,12
8101,4394498,12,97,97,10
8102,4394499,12,93,93,9
8103,4394503,33,90,90,10
8104,4394508,12,93,93,9
8105,4394512,12,90,90,10
8106,4394528,12,91,91,9
8107,4394531,12,99,99,12
8108,4394532,12,99,99,12
8109,4394533,26,91,91,9
8110,4394534,12,99,99,12
8111,4394540,12,93,93,9
8112,4394551,12,99,99,12
8113,4394563,33,90,90,12
8114,4394565,12,90,99,10
8115,4394568,12,90,99,10
8116,4394572,12,90,90,10
8117,4394573,12,90,90,10
8118,4394587,33,95,95,10
8119,4394588,26,91,91,9
8120,4394591,12,93,93,9
8121,4394592,33,99,99,12
8122,4394593,33,90,90,12
8123,4394595,12,90,99,12
8124,4394596,12,93,93,9
8125,4394598,33,99,99,10
8126,4394599,12,93,93,9
8127,4394602,33,91,91,9
8128,4394604,12,90,90,9
8129,4394615,12,90,90,10
8130,4394620,12,91,91,9
8131,4394629,12,91,91,9
8132,4394630,12,97,97,10
8133,4394632,33,93,93,9
8134,4394634,12,90,90,10
8135,4394638,12,93,93,12
8136,4394640,12,90,90,10
8137,4394649,12,99,99,12
8138,4394650,12,99,99,12
8139,4394666,33,99,99,12
8140,4394682,33,90,90,9
8141,4394683,12,95,95,10
8142,4394685,33,90,99,10
8143,4394686,12,90,90,10
8144,4394687,12,99,99,12
8145,4394688,33,90,99,10
8146,4394689,33,90,99,10
8147,4394690,12,90,90,12
8148,4394691,12,90,90,12
8149,4394692,33,90,99,12
8150,4394693,33,90,99,12
8151,4394694,12,93,93,12
8152,4394702,12,99,99,12
8153,4394703,12,99,99,12
8154,4410101,19,71,71,28
8155,4410102,19,71,71,24
8156,4410103,19,71,71,24
8157,4410104,19,71,71,24
8158,4410105,19,71,71,24
8159,4410106,19,71,71,24
8160,4410107,19,71,71,28
8161,4410108,19,71,71,24
8162,4410109,19,71,71,24
8163,4410110,19,71,71,24
8164,4410201,19,71,71,28
8165,4410202,19,71,71,28
8166,4410203,19,71,71,28
8167,4410204,19,71,71,28
8168,4410205,19,71,71,28
8169,4410206,19,71,71,28
8170,4410207,19,71,71,28
8171,4410301,19,71,71,24
8172,4410302,19,71,71,24
8173,4410303,19,71,71,24
8174,4410304,19,71,71,24
8175,4410305,19,71,71,24
8176,4410306,19,71,71,24
8177,4410307,19,71,71,24
8178,4410308,19,71,71,24
8179,4410401,19,71,71,24
8180,4410402,19,71,71,24
8181,4410403,19,71,71,24
8182,4410404,19,71,71,24
8183,4410405,19,71,71,24
8184,4410406,19,71,71,24
8185,4410407,19,71,71,24
8186,4410408,19,71,71,24
8187,4410409,19,71,71,24
8188,4430001,23,74,74,19
8189,4430002A,23,74,74,19
8190,4430002B,23,74,74,19
8191,4430003,23,74,74,19
8192,4430004A,23,74,74,19
8193,4430004B,23,74,74,19
8194,4450101,19,83,83,28
8195,4450102,19,83,83,28
8196,4450201,19,83,83,28
8197,4450202,19,83,83,28
8198,4450301,19,83,83,28
8199,4450401,19,83,83,28
8200,4450402,19,83,83,28
8201,4470001,19,68,68,28
8202,4470002,19,68,68,28
8203,4473003,19,68,68,28
8204,4474005,19,68,68,28
8205,4474006,19,68,68,28
8206,4490001,4,5,5,1
8207,4490002,4,5,5,1
8208,4490003,4,5,5,1
8209,4490004,4,5,5,1
8210,4490005,4,5,5,1
8211,4490006,4,5,5,1
8212,4490007,4,5,5,1
8213,4490008,4,5,5,1
8214,4490009,4,5,5,1
8215,4490010,4,5,5,1
8216,4490011,4,5,5,1
8217,4490012,4,5,5,1
8218,4490014,4,5,5,1
8219,4490015,4,5,5,1
8220,4490016,4,5,5,1
8221,4490017,4,5,5,1
8222,4490018,4,5,5,1
8223,4490019,4,5,5,1
8224,4490020,4,5,5,1
8225,4510106,11,72,72,28
8226,4510107,11,72,72,28
8227,4510108,11,72,72,28
8228,4510112,11,72,72,28
8229,4510114,11,72,72,28
8230,4510124,11,72,72,28
8231,4510137,11,72,72,28
8232,4510144,11,72,72,28
8233,4510146,11,72,72,28
8234,4510213,11,72,72,28
8235,4510215,11,72,72,28
8236,4510225,11,72,72,28
8237,4510228,11,72,72,28
8238,4510230,11,72,72,28
8239,4510241,11,72,72,28
8240,4510304,11,72,72,28
8241,4510305,11,72,72,28
8242,4510306,11,72,72,28
8243,4510308,11,72,72,28
8244,4510319,11,72,72,28
8245,4510327,11,72,72,28
8246,4510348,11,72,72,28
8247,4510351,11,72,72,28
8248,4510358,11,72,72,28
8249,4510401,11,72,72,28
8250,4510402,11,72,72,28
8251,4510420,11,72,72,28
8252,4510421,11,72,72,28
8253,4510422,11,72,72,28
8254,4510423,11,72,72,28
8255,4510424,11,72,72,28
8256,4510434,11,72,72,28
8257,4510435,11,72,72,28
8258,4510436,11,72,72,28
8259,4530101,35,51,51,14
8260,4530102,17,50,50,14
8261,4530103,10,50,50,14
8262,4530104,10,50,50,14
8263,4530105,10,46,46,14
8264,4530106,10,46,46,14
8265,4530107,17,50,50,14
8266,4530108,10,50,50,14
8267,4530109,17,50,50,14
8268,4530110,17,50,50,14
8269,4530111,17,50,50,14
8270,4530112,17,50,50,14
8271,4530113,17,46,46,14
8272,4530114,10,51,51,14
8273,4530115,35,51,51,14
8274,4530116,35,46,46,14
8275,4530117,35,46,46,14
8276,4530118,10,46,46,14
8277,4530119,35,51,51,14
8278,4530120,35,46,46,14
8279,4530121,35,46,46,14
8280,4530122,25,46,46,14
8281,4530123,10,50,50,14
8282,4530124,25,46,46,14
8283,4530125,10,46,46,14
8284,4530126,25,46,46,14
8285,4530127,10,46,46,14
8286,4530128,35,50,50,14
8287,4530129,25,46,46,14
8288,4530130,25,46,46,14
8289,4530131,10,46,46,14
8290,4530132,25,46,46,14
8291,4530133,25,46,46,14
8292,4530134,35,46,46,14
8293,4530135,25,46,46,14
8294,4530136,10,46,46,14
8295,4530137,17,50,50,14
8296,4530138,10,51,51,14
8297,4530139,35,46,46,14
8298,4530140,10,50,50,14
8299,4530141,10,46,46,14
8300,4530142,10,46,46,14
8301,4530145,17,46,46,14
8302,4530146,10,46,46,14
8303,4530148,17,50,50,14
8304,4530149,10,49,49,14
8305,4530150,10,50,50,14
8306,4530151,25,46,46,14
8307,4530152,25,46,46,14
8308,4530153,10,50,50,14
8309,4530154,10,50,50,14
8310,4530156,10,46,46,14
8311,4530160,17,46,46,14
8312,4530161,17,50,50,14
8313,4530163,17,50,50,14
8314,4530164,35,50,50,14
8315,4530200,10,49,49,14
8316,4530202,25,49,49,14
8317,4530203,10,46,46,14
8318,4530205,17,50,50,14
8319,4530206,25,49,49,14
8320,4530207,17,50,50,14
8321,4530208,25,49,49,14
8322,4530209,35,49,49,14
8323,4530210,25,48,48,14
8324,4530211,10,50,50,14
8325,4530212,10,48,48,14
8326,4530213,25,48,48,14
8327,4530214,25,49,49,14
8328,4530215,17,50,50,14
8329,4530216,17,50,50,14
8330,4530217,10,46,46,14
8331,4530218,10,49,49,14
8332,4530219,17,50,50,14
8333,4530220,25,48,48,14
8334,4530221,25,48,48,14
8335,4530222,10,49,49,14
8336,4530223,35,46,46,14
8337,4530224,35,46,46,14
8338,4530225,17,50,50,14
8339,4530226,17,50,50,14
8340,4530227,10,50,50,14
8341,4530228,10,49,49,14
8342,4530229,17,50,50,14
8343,4530231,25,48,48,14
8344,4530232,25,47,47,14
8345,4530233,25,47,47,14
8346,4530234,25,47,47,14
8347,4530235,10,49,49,14
8348,4530236,10,49,49,14
8349,4530237,10,48,48,14
8350,4530238,25,48,48,14
8351,4530239,10,49,49,14
8352,4530240,10,49,49,14
8353,4530241,10,49,49,14
8354,4530242,10,49,49,14
8355,4530243,10,49,49,14
8356,4530244,25,47,47,14
8357,4530245,10,47,47,14
8358,4530246,10,48,48,14
8359,4530247,25,48,48,14
8360,4530248,10,49,49,14
8361,4530249,10,48,48,14
8362,4530250,21,49,49,14
8363,4530251,25,48,48,14
8364,4530252,10,49,49,14
8365,4530253,10,48,48,14
8366,4530254,17,50,50,14
8367,4530256,25,48,48,14
8368,4530258,10,49,49,14
8369,4530259,17,50,50,14
8370,4530260,10,49,49,14
8371,4530262,10,48,48,14
8372,4530263,17,50,50,14
8373,4530266,10,48,48,14
8374,4530267,17,49,49,14
8375,4530268,10,49,49,14
8376,4530273,10,49,49,14
8377,4530274,25,49,49,14
8378,4530275,25,49,49,14
8379,4530277,21,49,49,14
8380,4530301,21,48,48,14
8381,4530302,25,47,47,25
8382,4530303,25,47,47,25
8383,4530304,25,47,47,25
8384,4530305,17,49,49,14
8385,4530306,25,47,47,24
8386,4530307,25,48,48,14
8387,4530308,25,47,47,24
8388,4530309,21,48,48,14
8389,4530310,21,47,47,25
8390,4530311,21,49,49,14
8391,4530312,25,47,47,24
8392,4530313,25,49,49,14
8393,4530314,21,47,47,24
8394,4530315,21,47,47,25
8395,4530316,25,47,47,24
8396,4530317,25,48,48,14
8397,4530318,25,47,47,14
8398,4530319,25,47,47,24
8399,4530320,25,47,47,24
8400,4530321,10,50,50,14
8401,4530323,10,49,49,14
8402,4530324,25,47,47,24
8403,4530325,25,49,49,14
8404,4530326,10,50,50,14
8405,4530327,10,50,50,14
8406,4530328,17,50,50,14
8407,4530329,21,49,49,14
8408,4530330,21,47,47,24
8409,4530331,10,50,50,14
8410,4530332,21,49,49,14
8411,4530333,10,47,47,14
8412,4530334,10,47,47,14
8413,4530335,10,50,50,14
8414,4530336,10,47,47,14
8415,4530337,10,48,48,14
8416,4530338,25,47,47,14
8417,4530339,21,48,48,14
8418,4530340,21,49,49,14
8419,4530341,21,51,51,14
8420,4530342,21,49,49,14
8421,4530343,10,48,48,14
8422,4530344,21,48,48,14
8423,4530345,17,49,49,14
8424,4530346,25,47,47,24
8425,4530347,25,48,48,14
8426,4530349,21,47,47,25
8427,4530350,21,48,48,14
8428,4530351,21,48,48,14
8429,4530352,21,48,48,14
8430,4530354,21,48,48,14
8431,4530356,21,48,48,14
8432,4530357,21,48,48,14
8433,4530358,25,48,48,14
8434,4530359,25,47,47,24
8435,4530360,25,47,47,14
8436,4530361,25,47,47,24
8437,4530362,25,48,48,25
8438,4530363,21,48,48,25
8439,4530364,25,48,48,14
8440,4530365,21,47,47,24
8441,4530366,25,48,48,25
8442,4530367,25,47,47,25
8443,4530368,21,47,47,24
8444,4530369,25,47,47,14
8445,4530370,25,47,47,14
8446,4530371,25,47,47,14
8447,4530372,25,47,47,14
8448,4530373,25,47,47,14
8449,4530374,10,47,47,14
8450,4530375,10,47,47,14
8451,4530401,35,51,51,21
8452,4530402,35,51,51,21
8453,4530403,35,51,51,21
8454,4530404,35,51,51,21
8455,4530405,35,51,51,21
8456,4530406,21,47,47,25
8457,4530407,35,51,51,14
8458,4530408,21,48,48,25
8459,4530409,21,49,49,14
8460,4530410,35,51,51,21
8461,4530411,35,48,48,25
8462,4530412,21,48,48,14
8463,4530413,35,48,48,21
8464,4530414,35,48,48,25
8465,4530415,35,48,48,14
8466,4530416,21,48,48,25
8467,4530417,35,47,47,25
8468,4530418,21,48,48,21
8469,4530419,21,48,48,21
8470,4530420,21,51,51,21
8471,4530421,21,51,51,14
8472,4530422,21,51,51,14
8473,4530423,35,51,51,21
8474,4530424,21,51,51,14
8475,4530425,35,49,49,21
8476,4530426,35,51,51,14
8477,4530427,35,51,51,14
8478,4530428,21,51,51,14
8479,4530429,35,51,51,21
8480,4530430,21,49,49,14
8481,4530431,21,51,51,21
8482,4530432,25,51,51,14
8483,4530433,21,51,51,14
8484,4530434,25,51,51,14
8485,4530435,21,48,48,14
8486,4530436,35,46,46,14
8487,4530437,21,51,51,14
8488,4530438,35,51,51,14
8489,4530439,35,51,51,14
8490,4530440,35,51,51,21
8491,4530441,35,51,51,21
8492,4530442,35,51,51,14
8493,4530443,35,51,51,21
8494,4530444,35,46,46,14
8495,4530446,21,49,49,21
8496,4530447,35,48,48,21
8497,4530448,35,51,51,21
8498,4530450,35,51,51,21
8499,4530451,35,48,48,21
8500,4530452,35,51,51,21
8501,4530454,21,49,49,14
8502,4530458,21,48,48,14
8503,4530460,21,49,49,14
8504,4530461,21,49,49,14
8505,4530463,35,48,48,21
8506,4550001,8,57,57,3
8507,4550002,8,57,57,3
8508,4550003,8,57,57,3
8509,4550004,8,57,57,3
8510,4550005,8,57,57,3
8511,4550006,8,57,57,3
8512,4550007,8,57,57,3
8513,4550008,8,57,57,3
8514,4550009,8,57,57,3
8515,4550010,8,57,57,3
8516,4550011,8,57,57,3
8517,4550012,8,57,57,3
8518,4550014,8,57,57,3
8519,4550015,8,57,57,3
8520,4550016,8,57,57,3
8521,4550017,8,57,57,3
8522,4550018,8,57,57,3
8523,4550019,8,57,57,3
8524,4550020,8,57,57,3
8525,4550021,8,57,57,3
8526,4570001,36,19,19,3
8527,4570002,36,19,19,3
8528,4570003,36,19,19,3
8529,4570004,36,19,19,3
8530,4570005,36,19,19,3
8531,4570006,36,19,19,3
8532,4570007,36,19,19,3
8533,4570008,36,19,19,3
8534,4570009,36,19,19,3
8535,4570010,36,19,19,3
8536,4570011,36,19,19,3
8537,4570013,36,19,19,3
